Line,Mag,x,y
L10241,56968.1028370983,584923.6,6853624.5
L10241,56971.7292223292,584924.1,6853588.5
L10241,56974.435593255,584923.8,6853553
L10241,56975.8954546289,584923.6,6853516.5
L10241,56976.1453303078,584923.3,6853481
L10241,56975.3151916816,584923.1,6853444.5
L10241,56974.5650530554,584923.5,6853408.5
L10241,56974.2049144292,584924,6853372.5
L10241,56974.784775803,584923.8,6853336.5
L10241,56976.5983278964,584923.5,6853300.5
L10241,56979.0818656847,584924,6853264.5
L10241,56981.8754177782,584924.4,6853228.5
L10241,56984.5689698716,584924.9,6853192.5
L10241,56987.0425076599,584924.7,6853156.5
L10241,56989.7460597533,584925.2,6853120.5
L10241,56993.453631584,584924.9,6853084.5
L10241,56999.2112034146,584925.4,6853048.5
L10241,57006.7187752453,584925.1,6853012.5
L10241,57015.396361381,584925.6,6852977
L10241,57026.0139332117,584926.1,6852941.5
L10241,57039.0015050424,584926.6,6852905.5
L10241,57052.0635686791,584926.4,6852869.5
L10241,57063.4156323158,584925.3,6852833
L10241,57073.5777102576,584925.1,6852796.5
L10241,57086.8097738942,584925.6,6852761
L10241,57101.1018375309,584925.3,6852725.5
L10241,57110.4239011676,584925.8,6852689
L10241,57107.3010717303,584925.5,6852652.5
L10241,57078.4682422929,584926,6852616.5
L10241,57008.4454128556,584926.5,6852580.5
L10241,56900.0525691131,584926.2,6852544.5
L10241,56795.4997396758,584926,6852508.5
L10241,56739.3069102384,584926.5,6852472.5
L10241,56729.8698457623,584926.2,6852436.5
L10241,56741.9127955913,584926.7,6852401
L10241,56758.5857311152,584926.4,6852365.5
L10241,56774.0686809442,584926.2,6852329
L10241,56787.9616164682,584925.9,6852292
L10241,56800.8345662972,584927.1,6852256.5
L10241,56811.9838819022,584927.6,6852220.5
L10241,56821.5231975073,584928.1,6852184.5
L10241,56828.8525131124,584927.9,6852148.5
L10241,56833.6618287175,584928.4,6852112.5
L10241,56835.7011443225,584928.8,6852076.5
L10241,56834.2504456225,584929.3,6852039.5
L10241,56829.7065847673,584929.1,6852003
L10241,56822.912709607,584928.8,6851966.5
L10241,56814.5888344467,584928.5,6851930
L10241,56804.6849592864,584929,6851894
L10241,56792.5710841261,584928.8,6851858
L10241,56777.9172089658,584928.5,6851821
L10241,56761.7803576168,584928.2,6851784
L10241,56745.4535062678,584927.9,6851747
L10241,56729.4466549189,584927.7,6851710.5
L10241,56713.4498035699,584928.2,6851674.5
L10241,56698.5629522209,584928.7,6851638.5
L10241,56686.996100872,584929.1,6851601.5
L10241,56679.4762018088,584928.9,6851564.5
L10241,56674.1563027456,584928.6,6851528
L10241,56669.8264036824,584928.4,6851491.5
L10241,56670.4965046192,584928.8,6851455
L10241,56678.5866198611,584929.3,6851418
L10241,56687.3567207979,584929.8,6851381.5
L10241,56686.4333877823,584930.2,6851345
L10241,56669.6300690719,584930.8,6851308.5
L10241,56637.4067503615,584930.5,6851272
L10241,56592.233417346,584931.8,6851236
L10241,56543.4000986356,584932.2,6851200
L10241,56511.22676562,584932.7,6851164
L10241,56502.1592404811,584933.2,6851128
L10241,56500.3517153421,584932.9,6851091
L10241,56483.3841902032,584932.7,6851054.5
L10241,56437.2866650643,584933.1,6851019
L10241,56363.8991399253,584933.6,6850982.5
L10241,56305.1916147864,584933.4,6850946.5
L10241,56356.6187245046,584933.1,6850911
L10241,56568.4458485279,584933.6,6850875
L10241,56823.1129582462,584933.3,6850838.5
L10241,56972.1500822695,584932.3,6850803
L10241,57018.9671919878,584932.1,6850766.5
L10241,57025.4043160111,584932.6,6850730.5
L10241,57020.0145728546,584932.3,6850694.5
L10241,57012.3248153929,584932.1,6850658.5
L10241,57005.4650722364,584931.8,6850622.5
L10241,56999.8953290799,584931.5,6850586.5
L10241,56995.5455859234,584931.2,6850550.5
L10241,56992.8758427669,584931.8,6850515
L10241,56992.0875873423,584931.5,6850478.5
L10241,56992.3493462228,584931.9,6850442.5
L10241,56991.2010907982,584932.4,6850406.5
L10241,56988.1228353736,584932.2,6850371
L10241,56984.0245942541,584931.9,6850335.5
L10241,56980.1263388295,584931.7,6850300.5
L10241,56976.4580118794,584931.4,6850265
L10241,56972.7796849292,584931.2,6850229.5
L10241,56969.1213722842,584930.9,6850194
L10241,56965.223045334,584930.7,6850158.5
L10241,56962.3247183838,584930.4,6850123
L10241,56960.3063914337,584930.9,6850087.5
L10241,56959.0193669738,584930.6,6850052
L10241,56958.1405987394,584931.1,6850017
L10241,56957.4353080975,584930.9,6849982
L10241,56957.2791448437,584929.9,6849946.5
L10250,57013.6699166478,585179,6849901
L10250,57013.6006594968,585178.5,6849933.5
L10250,57014.4014023459,585178,6849968
L10250,57015.5521451949,585177.6,6850007
L10250,57016.802888044,585177.1,6850044
L10250,57018.293630893,585176.6,6850079.5
L10250,57020.304373742,585176.1,6850113
L10250,57022.8041295382,585175.6,6850146
L10250,57025.4238996394,585175.1,6850181
L10250,57028.1336554355,585174.6,6850220.5
L10250,57030.8934112317,585174.9,6850257.5
L10250,57033.3431813329,585174.4,6850293
L10250,57035.022937129,585173.9,6850326.5
L10250,57036.1128510062,585174.1,6850359
L10250,57037.5327791885,585173.6,6850392.5
L10250,57040.2727073708,585173.1,6850428
L10250,57044.182621248,585173.4,6850465
L10250,57047.5825494303,585173.7,6850504.5
L10250,57048.7724633074,585173.9,6850541.5
L10250,57046.1745100963,585174.9,6850577.5
L10250,57036.3765568852,585175.9,6850611
L10250,57015.738603674,585176.2,6850642.5
L10250,56983.3406361578,585177.2,6850677.5
L10250,56937.4226829466,585177.4,6850717
L10250,56867.3247297355,585177.8,6850753.5
L10250,56759.5318427094,585178.8,6850788.5
L10250,56630.1189699883,585179,6850822
L10250,56543.8260829622,585179.2,6850855
L10250,56545.0331959361,585179.4,6850890
L10250,56598.3703089099,585179,6850929
L10250,56652.8574361889,585178.5,6850965.5
L10250,56694.3438217763,585178,6851001
L10250,56728.0902216688,585177.5,6851034.5
L10250,56758.7266072562,585176.2,6851067
L10250,56789.3730071487,585175.8,6851100.5
L10250,56817.789392736,585175.2,6851136
L10250,56838.9657926285,585174.8,6851173
L10250,56851.4275884485,585174.3,6851212.5
L10250,56852.7493842684,585173.1,6851249.5
L10250,56844.8011800883,585172.6,6851285.5
L10250,56833.0929616032,585172.1,6851319.5
L10250,56825.1347574231,585171.6,6851352.5
L10250,56824.406553243,585171.1,6851388
L10250,56829.1220140715,585169.9,6851428
L10250,56837.1474749,585169.4,6851464
L10250,56846.4129357284,585168.2,6851496.5
L10250,56854.6583965569,585166.9,6851530.5
L10250,56860.4738573854,585165.7,6851566.5
L10250,56863.9293182139,585164.5,6851604
L10250,56865.1088588992,585163.2,6851644
L10250,56865.0383995845,585162.1,6851682.5
L10250,56864.7279402699,585161.6,6851719.5
L10250,56865.4874809552,585161.1,6851754
L10250,56868.5570359457,585161.3,6851786.5
L10250,56874.116576631,585160.1,6851820.5
L10250,56880.972786399,585159.6,6851856
L10250,56887.1490104721,585159.1,6851893.5
L10250,56891.0052202401,585158.6,6851934.5
L10250,56891.7314300081,585158.9,6851972
L10250,56889.4076540812,585158.4,6852008
L10250,56885.1538638492,585157.9,6852042.5
L10250,56879.491005624,585158.2,6852076
L10250,56872.5081473988,585157.7,6852112
L10250,56863.7352748686,585159.5,6852151.5
L10250,56852.6724166434,585159.8,6852189.5
L10250,56837.8095584182,585160,6852226
L10250,56818.1366858879,585160.2,6852261
L10250,56794.7802385285,585161.2,6852294
L10250,56771.5337911691,585161.5,6852330
L10250,56752.3473295046,585161.8,6852370
L10250,56737.5608821452,585162.1,6852408
L10250,56730.4244204807,585163.1,6852444.5
L10250,56756.2079731213,585164.1,6852478.5
L10250,56851.7536443685,585165.1,6852511.5
L10250,57000.4593156157,585166.1,6852546
L10250,57129.8649868629,585167.1,6852583
L10250,57196.5906724152,585168.9,6852621.5
L10250,57211.2463436623,585169.9,6852662
L10250,57199.1220149095,585170.9,6852700
L10250,57177.3449116892,585171.2,6852736
L10250,57153.7977941638,585171.4,6852770
L10250,57131.5506909435,585171.7,6852802.5
L10250,57111.8835877232,585171.9,6852838.5
L10250,57095.3664845029,585172.2,6852879
L10250,57081.7293669775,585172.5,6852917.5
L10250,57070.8133659758,585172,6852954
L10250,57062.2473649742,585171.5,6852988.5
L10250,57054.6213639725,585171.8,6853021
L10250,57047.6153486657,585171.2,6853056.5
L10250,57041.5393476641,585170.8,6853096.5
L10250,57036.4033466624,585171.1,6853134.5
L10250,57031.8007223926,585171.4,6853171.5
L10250,57027.3681124279,585171.6,6853205
L10250,57023.7554881581,585171.8,6853237.5
L10250,57020.6428781935,585172.1,6853271
L10250,57017.6202539237,585173.1,6853308
L10250,57014.817643959,585173.4,6853345.5
L10250,57012.5295837456,585172.1,6853384
L10250,57010.7215378373,585172.4,6853421.5
L10250,57009.223491929,585171.9,6853457
L10250,57007.9154317156,585171.4,6853491
L10250,57006.3173858074,585171.6,6853523
L10250,57004.489325594,585171.2,6853558.5
L10250,57002.8862156751,585170.7,6853598.5
L10250,57001.9731057562,585170.2,6853636
L10250,57002.0900101424,585169.8,6853671.5
L10250,57002.9169002235,585168.5,6853705.5
L10250,57004.3037903046,585168.8,6853738.5
L10250,57005.1606803857,585168.2,6853774
L10250,57005.3326924226,585167,6853813
L10250,57005.3847044596,585166.6,6853850
L10250,57005.6667308017,585166.1,6853886
L10250,57006.4887428387,585166.3,6853920
L10250,57007.5207691807,585166.6,6853953
L10250,57008.7127812177,585166.8,6853986.5
L10250,57010.1003157538,585167.8,6854021
L10250,57011.7978359847,585168.1,6854058
L10250,57014.3153705208,585169.1,6854097.5
L10250,57017.7529050568,585170.1,6854134.5
L10250,57021.5904252878,585171.1,6854170
L10250,57026.1179598238,585171.4,6854203.5
L10250,57031.8317893351,585172.3,6854235.5
L10250,57038.5856188465,585172.6,6854271
L10250,57046.7994340527,585173.6,6854310
L10250,57056.313263564,585174.6,6854347
L10250,57067.0670930754,585175.6,6854382.5
L10250,57080.9909225867,585175.9,6854416
L10250,57096.5425777206,585176.1,6854448.5
L10250,57107.0942471596,585176.4,6854482
L10250,57109.6459022935,585176.6,6854517.5
L10250,57100.2875717325,585176.9,6854554.5
L10250,57056.5892268664,585177.2,6854593.5
L10250,56934.1608963054,585176.7,6854630.5
L10250,56700.6122939472,585176.2,6854666
L10250,56418.6136915891,585176.4,6854699.5
L10250,56243.7150892309,585176.7,6854732
L10250,56228.6364868727,585176.9,6854767.5
L10250,56276.7378988197,585177.2,6854807.5
L10250,56334.2492964615,585177.5,6854845
L10250,56412.4723391915,585177.8,6854881
L10250,56500.4053819215,585177.2,6854914
L10250,56557.9284246516,585177.5,6854946
L10250,56590.2214816867,585177,6854981
L10250,56625.2045244167,585175.8,6855020.5
L10250,56666.8875671468,585176.1,6855057.5
L10250,56705.4640574094,585176.3,6855093
L10250,56736.1505476721,585176.6,6855126
L10250,56758.5870379348,585176.8,6855158.5
L10250,56774.7935281975,585177,6855192
L10250,56787.5800184601,585177.2,6855227.5
L10250,56799.7565087228,585177.6,6855264.5
L10250,56811.4679628603,585176.3,6855304
L10250,56820.8594026927,585175.9,6855341
L10250,56826.3508568302,585175.4,6855376.5
L10250,56827.4223109677,585175.6,6855410
L10250,56824.2537651052,585175.1,6855443
L10250,56818.1852192427,585175.4,6855478
L10250,56810.4428388846,585174.1,6855516
L10250,56802.5104728317,585173.6,6855552.5
L10250,56795.9480924736,585173.1,6855588
L10250,56791.6757264207,585172.6,6855621.5
L10250,56789.9733460627,585172.1,6855653.5
L10250,56790.2909800097,585172.4,6855689
L10250,56792.03525153,585171.2,6855728.5
L10250,56793.8295230503,585171.4,6855765.5
L10250,56795.2937802655,585170.9,6855801.5
L10250,56796.2080517858,585170.4,6855835.5
L10250,56796.6923233061,585169.9,6855867.5
L10250,56796.9065948265,585169.4,6855901
L10250,56797.4073465637,585168.9,6855936
L10250,56797.9381126061,585167.7,6855972.5
L10250,56798.8988643434,585167.2,6856012
L10250,56800.8796303858,585166,6856048.5
L10250,56803.2503821231,585165.5,6856083.5
L10250,56804.6811338604,585164.2,6856116.5
L10250,56804.9777936101,585164.5,6856149
L10250,56804.4044390546,585163.2,6856184
L10250,56802.7710844992,585162.8,6856223.5
L10250,56800.4177299438,585162.3,6856260
L10250,56797.8843753883,585161.8,6856295
L10250,56795.961035138,585162.1,6856328.5
L10250,56795.4527302881,585161.6,6856360.5
L10250,56797.3544397433,585161.8,6856395.5
L10250,56801.5261491984,585162.1,6856435
L10250,56807.6678586536,585162.4,6856472
L10250,56815.5395681088,585163.4,6856507.5
L10250,56824.441277564,585163.6,6856541
L10250,56833.4971641127,585163.8,6856572.5
L10250,56841.7930649665,585164.1,6856605.5
L10250,56850.0789515152,585164.3,6856641
L10250,56858.8548380639,585164.6,6856678
L10250,56866.6407389177,585164.9,6856717.5
L10250,56871.5866254664,585165.1,6856754.5
L10250,56873.6756019198,585165.4,6856789.5
L10250,56873.9045783733,585165.6,6856822.5
L10250,56872.9735691319,585165.1,6856855
L10250,56871.1125455854,585165.4,6856890
L10250,56868.0115220388,585164.2,6856929.5
L10250,56863.4504984923,585164.4,6856966.5
L10250,56857.1512344749,585164.7,6857002
L10250,56848.7619704575,585164.9,6857035
L10250,56838.062692135,585164.4,6857067
L10250,56825.2734281176,585164.7,6857100
L10250,56810.9141641001,585164.9,6857135.5
L10250,56793.7149000827,585165.2,6857172.5
L10250,56771.3959507778,585164.8,6857212
L10250,56742.067001473,585164.2,6857246.5
L10250,56706.3380664732,585163.7,6857278.5
L10250,56673.2891171683,585162.4,6857311.5
L10250,56662.7501678634,585161.9,6857347
L10250,56686.5512328636,585161.5,6857384
L10250,56730.4114681672,585161,6857422.5
L10250,56769.1617177759,585161.3,6857459.5
L10250,56788.1619530795,585161.6,6857495
L10250,56785.662188383,585161.8,6857528
L10250,56770.6824379917,585161.2,6857560
L10250,56766.4726732953,585161.5,6857594.5
L10250,56780.7613207311,585161.8,6857633
L10250,56799.889968167,585162.1,6857670
L10250,56817.6486156028,585162.3,6857705.5
L10250,56839.7672630386,585162.6,6857738.5
L10250,56870.7659104745,585163.5,6857770.5
L10250,56909.7245579103,585163.8,6857805
L10250,56946.9412169352,585164.8,6857843.5
L10250,56970.8978759601,585165.8,6857880
L10250,56973.6545349849,585166.8,6857915
L10250,56962.4711940098,585167.1,6857948.5
L10250,56944.1678530347,585167.3,6857980.5
L10250,56920.0045120596,585167.6,6858014
L10250,56893.1393114196,585168.6,6858049.5
L10250,56863.9841250847,585168.8,6858087
L10250,56830.5489244446,585169.8,6858126.5
L10250,56798.8337381097,585170.1,6858163.5
L10250,56784.8285374697,585170.4,6858198.5
L10250,56790.7533511348,585171.4,6858232
L10250,56798.2271348316,585171.6,6858265
L10250,56794.6309328335,585172.6,6858300.5
L10250,56783.3147165303,585172.9,6858339.5
L10250,56770.1885145323,585173.1,6858376.5
L10250,56758.3622982291,585173.4,6858412
L10250,56749.366096231,585173.6,6858446
L10250,56745.0604378273,585173.9,6858478.5
L10250,56747.5647794236,585174.1,6858512.5
L10250,56758.919135325,585175.1,6858548
L10250,56779.8234769213,585175.4,6858585
L10250,56807.2078328227,585174.9,6858624.5
L10250,56836.372174419,585175.2,6858659.5
L10250,56863.7391338513,585175.4,6858692.5
L10250,56887.7961075887,585175.7,6858726.5
L10250,56908.303067021,585175.9,6858762
L10250,56924.9600407584,585176.2,6858799
L10250,56938.4470001907,585175,6858839
L10250,56950.3339739282,585175.2,6858876.5
L10250,56960.545611133,585174.8,6858912
L10250,56966.6572626429,585175,6858945.5
L10250,56967.0888998477,585174.5,6858977.5
L10250,56962.9905513576,585174.8,6859013
L10250,56956.2221885625,585173.6,6859053
L10250,56948.6938400724,585173.8,6859090
L10250,56943.2219145788,585174.1,6859125.5
L10250,56943.1099890853,585175.1,6859159.5
L10250,56951.1080635918,585175.3,6859193
L10250,56967.9161380982,585176.3,6859227
L10250,56979.4742269098,585175.8,6859262
L10250,56972.2923014162,585175.3,6859298.5
L10250,56955.7279147181,585175.6,6859338
L10250,56941.473513715,585175.9,6859375.5
L10250,56931.9191270169,585176.1,6859411.5
L10250,56924.5147403188,585176.4,6859445.5
L10250,56916.6003393156,585176.6,6859478
L10250,56908.5159526175,585176.9,6859513
L10250,56902.2595481735,585177.1,6859552
L10250,56897.9831580346,585177.4,6859589
L10250,56894.2567535905,585176.9,6859625
L10250,56891.0503491465,585177.2,6859659
L10250,56888.8339590075,585176.7,6859691
L10250,56888.4275545635,585176.2,6859726
L10250,56889.7287461354,585175.7,6859764.5
L10250,56892.0799377072,585175.2,6859801.5
L10250,56894.5411292791,585174.8,6859837
L10250,56896.912320851,585175,6859870.5
L10250,56899.1535124229,585174.4,6859902.5
L10250,56901.1847039948,585173.9,6859936
L10250,56902.7824616143,585173.4,6859971
L10250,56903.570233539,585173,6860007.5
L10250,56903.3979911585,585172.5,6860047
L10250,56902.3957630832,585172.8,6860084
L10250,56900.5935207028,585173.1,6860119.5
L10250,56898.2812926274,585172.5,6860153
L10250,56895.644414665,585172,6860185.5
L10250,56892.8175367026,585171.5,6860220.5
L10250,56889.9606587402,585171.1,6860260.5
L10250,56886.8437807777,585170.6,6860298
L10250,56883.5069028153,585170.1,6860333.5
L10250,56880.1100248529,585169.6,6860367
L10250,56876.1973955096,585169.8,6860400
L10250,56871.5547661662,585169.3,6860435.5
L10250,56868.0821368229,585168.9,6860474.5
L10250,56864.8695074795,585168.4,6860512
L10250,56862.1968781362,585167.9,6860548
L10250,56859.8342487929,585167.4,6860582
L10250,56857.2150097617,585167.6,6860615
L10250,56853.9657850357,585166.4,6860649
L10250,56850.3765460045,585165.9,6860685
L10250,56847.2973212785,585165.4,6860722.5
L10250,56844.3580822474,585164.9,6860762.5
L10250,56840.9088575213,585165.2,6860800.5
L10250,56836.1922649364,585165.5,6860837
L10250,56829.6056723515,585165,6860871.5
L10250,56821.6190797666,585165.2,6860904
L10250,56813.4424871817,585164.8,6860940
L10250,56805.9958802916,585165.1,6860980.5
L10250,56799.3892877067,585165.3,6861018.5
L10250,56793.2946263123,585165.6,6861054.5
L10250,56787.9799649179,585165.8,6861088.5
L10250,56784.1253035234,585166.1,6861122
L10250,56781.8406278239,585166.3,6861156.5
L10250,56780.2359664295,585165.8,6861193
L10250,56778.421305035,585166.1,6861231
L10250,56776.5277451344,585166.4,6861271
L10250,56775.0741852339,585166.7,6861307
L10250,56774.0406253333,585166.9,6861340.5
L10250,56774.0670654327,585167.1,6861374.5
L10250,56776.1735198372,585168.1,6861410.5
L10250,56781.9599599366,585168.4,6861448.5
L10250,56792.5267290537,585168.8,6861489
L10250,56808.0135124758,585169,6861527
L10250,56827.040295898,585169.2,6861564
L10250,56847.9670793201,585169.5,6861598
L10250,56869.1438484372,585169.8,6861630.5
L10250,56889.3306318593,585170,6861666.5
L10250,56907.917100569,585169.6,6861706.5
L10250,56924.2935692786,585169.8,6861744.5
